Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
SLC6A2;HS052517;0.0637;5517;3;0;1780;2;121;6530;0005887, 0005334, 0048265, 0007268;;;;;16q12.2;16
TAC1;HS052857;0.0633;68394;5;0;24786;4;121;6863;0030424, 0005615, 0043025, 0005886, 0008306, 0007267, 0009582, 0007204, 0006954, 0007320, 0007616, 0010459, 0007218, 0045760, 0002675, 2000854, 0010634, 0050671, 0035815, 0046878, 0051496, 0032224, 0032230, 0008217, 0009725, 0032496, 0043278, 0048265, 0019233, 0007268, 0007217;04080;;;;7q21-q22;7
No mapping: HS054460;HS054460;0.0621;46;1;0;23;1;121;;;;;;;null;null
No mapping: HS040596;HS040596;0.0617;43;1;0;24;1;121;;;;;;;null;null
GRM1;HS038281;0.0609;5213;2;0;2120;2;121;2911;0030425, 0038038, 0005887, 0005634, 0014069, 0004930, 0008066, 0000187, 0000186, 0008219, 0071257, 0007626, 0051930, 0019233, 0007268;04080, 04720, 04915, 04723, 04730, 04540, 04020, 04724;;;;6q24;6
BAIAP3;HS055749;0.0591;81;10;0;33;1;121;8938;0008022, 0007186, 0007269;05202;;;;16p13.3;16
TSPO;HS085775;0.0569;10091;2;0;2689;2;121;706;0016021, 0005741, 0005497, 0008503, 0015485, 0030325, 0007568, 0006820, 0006915, 0048266, 0008283, 0071476, 0071222, 0071294, 0060242, 0008347, 0006783, 0060253, 0045019, 0032720, 0014012, 0043065, 0051928, 0060252, 0051901, 0010940, 2000379, 0006626, 0032374, 0050810, 0042493, 0010042, 0032570, 0033574, 0010266, 0006694, 0008202;05166, 04080;;;;22q13.31;22
HTR2C;HS046407;0.0559;7100;4;0;2868;2;121;3358;0005887, 0071886, 0008144, 0001587, 0051378, 0001662, 0006182, 0051482, 0007631, 0007626, 0007208, 0070374, 0010513, 0032098, 0043397, 0031644, 0051209, 0042493, 0007268;04020, 04540, 04726, 04080;;;;Xq24;X
TPH1;HS053106;0.0558;8191;2;0;2872;2;121;7166;0005829, 0043005, 0016597, 0005506, 0004510, 0009072, 0046849, 0007623, 0046219, 0060749, 0030279, 0035902, 0042427, 0044281;04726, 01100, 00380;;;;11p15.3-p14;11
BCHE;HS051540;0.0550;31640;4;0;13728;3;121;590;0005788, 0005615, 0016020, 0005641, 0003990, 0001540, 0004091, 0019899, 0044267, 0019695, 0050783, 0007271;;;;;3q26.1-q26.2;3
NPY;HS048463;0.0550;65565;21;0;13753;3;121;4852;0005623, 0005615, 0005246, 0004930, 0005184, 0008343, 0008015, 0006816, 0008283, 0006928, 0021954, 0021987, 0007586, 0007187, 0031175, 0007218, 0032100, 0008217, 0007268;04080, 05034, 04920;;;;7p15.1;7
APBB1IP;HS049641;0.0535;241;1;0;65;1;121;54518;0005856, 0005829, 0005925, 0030027, 0005886, 0005543, 0030168, 0007165;04015;;;;10p12.1;10
HARS;HS046128;0.0527;140;2;0;72;1;121;3035;0005829, 0005524, 0004821, 0006427, 0006418;00970;;;;5q31.3;5
MAOA;HS047865;0.0525;10246;2;0;3506;2;121;4128;0016021, 0005741, 0008131, 0007610, 0006576, 0042420, 0042136, 0042135, 0007269, 0044281, 0006805;00330, 00260, 00982, 01100, 00340, 00380, 05031, 04726, 05034, 04728, 05030, 00350, 00360;;;;Xp11.3;X
NIPA1;HS040984;0.0511;237;1;0;87;1;121;123606;0005769, 0016021, 0005886, 0015095, 0008219;;;;;15q11.2;15
DEAF1;HS039850;0.0511;392;4;0;87;1;121;10522;0005737, 0005576, 0005634, 0005667, 0003677, 0046872, 0048706, 0007281, 0001843, 0033599, 0006357, 0006366;;;;;11p15.5;11
