Common Name;Internal Identifier;Relative Entropy;Reference Entity Count;Entity Count;Query Entity Count;Reference Doc Count;Doc Count;Query Doc Count;Entrez Gene Identifier;GO Identifier;KEGG Identifier;ATC Code;Protein Domain;Protein Family;Cytoband;Chromosome
EPO;HS043128;0.4396;101949;260;0;27838;62;454;2056;0009986, 0005615, 0030295, 0007568, 0006915, 0008015, 0071474, 0007566, 0043249, 0042541, 0010523, 2001258, 1902251, 1902219, 0018105, 0008284, 0045740, 0045666, 0046579, 0045893, 0042523, 0061418, 0048678, 0051602, 0043627, 0055093, 0070555, 0032496, 0009651, 0033574, 0033189, 0007165;04060, 04151, 04066, 04630, 04640;;;;7q22;7
REN;HS051624;0.1671;99990;59;0;37194;33;454;5972;0005615, 0005622, 0005886, 0004190, 0002003, 0050435, 0048469, 0044267, 0035690, 0042756, 0009755, 0001822, 0008584, 0001823, 0006508, 0043408, 0002018, 0051591, 0070305, 0032496, 0006950;04614;;;;1q32;1
POMC;HS049577;0.0946;173484;87;0;67740;28;454;5443;0005615, 0005782, 0034774, 0005179, 0070996, 0007267, 0033059, 0044267, 0006091, 0032720, 0007218, 0016486, 0045944, 0032098, 0008217, 0007165;04920, 04916, 04080;;;;2p23.3;2
AGT;HS042770;0.0765;209805;42;0;63404;24;454;183;0005615, 0010698, 0008083, 0005179, 0004867, 0007250, 0007202, 0007568, 0002003, 0001998, 0003051, 0014824, 0048143, 0001568, 0001974, 0001658, 0035411, 0061049, 0007267, 0007160, 0044255, 0044267, 0071260, 0006883, 0050663, 0070371, 0008065, 0007588, 0030198, 0048144, 0007199, 0001822, 0034374, 0030308, 0008285, 0043524, 0051387, 0034104, 0007263, 0001543, 0030432, 0007200, 0010535, 0090190, 0010613, 0010873, 0001819, 0010595, 0045742, 0003331, 2001238, 0045723, 0048146, 0050729, 0010744, 0043410, 0040018, 0033864, 0051092, 0046622, 0014068, 0061098, 2000379, 0035815, 0032930, 0045893, 0002034, 0051924, 0001558, 0048169, 0014061, 0030162, 0002019, 0035813, 0019229, 0001999, 0002018, 0009409, 0014873, 0009651, 0044281, 0051145, 0048659, 0051403, 0042311;04270, 05410, 04614;;;;1q42.2;1
AVP;HS050003;0.0570;119445;29;0;35618;16;454;551;0005829, 0030425, 0005576, 0005615, 0030141, 0043027, 0005184, 0004672, 0004871, 0007267, 0007204, 0070371, 0006091, 0007625, 0042538, 0007626, 0002125, 0042711, 0050891, 0043066, 0007621, 0090201, 0051970, 0043084, 0030819, 0030307, 0008284, 0032849, 0010628, 0014049, 0033138, 0031394, 0003084, 0045907, 0070528, 0035813, 0045471, 0035094, 0035176, 0043252, 0055085, 0042310, 0006833;04962, 04080, 04270;;;;20p13;20
HMBS;HS046223;0.0511;3776;7;0;1412;6;454;3145;0005829, 0004418, 0006783, 0018160, 0006782, 0044281;00860, 01100;;;;11q23.3;11
FLT1;HS043845;0.0398;15815;8;0;5950;7;454;2321;0005768, 0005615, 0005794, 0005887, 0005634, 0005524, 0036332, 0036326, 0036327, 0048514, 0030154, 0048598, 0002548, 0001569, 0045766, 0030335, 0008284, 0043406, 0043552, 0014068, 0010863, 0030949, 0046777, 0002040;04066, 04060, 05202, 04144, 04510, 05323, 04014, 04151, 04015;;;;13q12;13
CACNA1D;HS053552;0.0394;1887;8;0;514;4;454;776;0005891, 0030018, 0030506, 0008331, 0046872, 0086059, 0007188, 0007411, 0070509, 0006112, 0086052, 0051928, 0060372, 0086091, 0050796, 1901016, 0007605, 0044281;04723, 04261, 04010, 04912, 05412, 04270, 04713, 04973, 04020, 04728, 04726, 04260, 04725, 04727, 05410, 05010, 04911, 04930, 05414, 05031, 04724;;;;3p14.3;3
SLC26A5;HS047104;0.0298;1463;3;0;368;3;454;375611;0016323, 0016021, 0016328, 0008271, 0008360, 0042391, 0007605, 0008272;;;;;7q22.1;7
ATP6AP2;HS039549;0.0287;1015;7;0;438;3;454;10159;0044297, 0009897, 0016021, 0043005, 0004190, 0004872, 0002003, 0044267, 0032914, 0043408;;;;;Xp11.4;X
No mapping: HS051399;HS051399;0.0276;137;2;0;43;2;454;;;;;;;null;null
No mapping: HS056550;HS056550;0.0275;109;3;0;44;2;454;;;;;;;null;null
CACNA1H;HS055731;0.0267;1763;3;0;592;3;454;8912;0005901, 0042383, 0005891, 0008332, 0046872, 0032342, 0007411, 0070509, 0032870, 0035865, 0034651, 0006936, 0007517, 0007520, 2000344, 0008016, 0042391;04020, 04713, 04010;;;;16p13.3;16
No mapping: HS051085;HS051085;0.0266;242;4;0;54;2;454;;;;;;;null;null
F7;HS043203;0.0245;36891;9;0;10526;6;454;2155;0005788, 0005576, 0005615, 0005796, 0005886, 0031982, 0005509, 0004252, 0007598, 0007623, 0031100, 0017187, 0030194, 0002690, 0010641, 0050927, 0051897, 0043687, 0006508, 0043627, 0060416, 0032571;04610;;;;13q34;13
SLC12A6;HS056971;0.0234;469;9;0;111;2;454;9990;0016323, 0016021, 0015379, 0001525, 0071477, 0006813;;;;;15q13;15
PGF;HS049314;0.0229;11499;4;0;3319;4;454;5228;0005576, 0005615, 0016020, 0008083, 0008201, 0001658, 0030154, 0007267, 0032870, 0007565, 0031100, 0045766, 0051781, 0008284, 0001938, 0060688, 0042493, 0001666, 0002040, 0048010;04014, 04015, 05200, 04151, 04510;;;;14q24.3;14
EDN1;HS042819;0.0225;129208;20;0;25055;8;454;1906;0005737, 0005615, 0005125, 0031707, 0031708, 0005179, 0014824, 0007589, 0019722, 0051216, 0016049, 0071347, 0071356, 0009953, 0007204, 0051482, 0042045, 0007186, 0015758, 0007507, 0001821, 0001701, 0048016, 0007243, 0045321, 0060137, 0051899, 0042474, 0010259, 0030195, 0030818, 0032269, 0046888, 0051771, 0034392, 0000122, 0014032, 0030185, 0001569, 0030072, 0014065, 0031583, 0010613, 0045793, 0070101, 0010595, 0010460, 0046887, 0043507, 0045840, 0090023, 0045429, 0042482, 0060585, 0010870, 0035815, 0060298, 0048661, 0045987, 0035810, 0001516, 0042313, 0007205, 0006885, 0051930, 0003100, 0019229, 0007585, 0043200, 0001666, 0032496, 0035094, 0033574, 0043179, 0019233, 0042554, 0014826;04916, 05410, 04668, 04066, 04080, 04270;;;;6p24.1;6
BCHE;HS051540;0.0210;31640;32;0;13728;6;454;590;0005788, 0005615, 0016020, 0005641, 0003990, 0001540, 0004091, 0019899, 0044267, 0019695, 0050783, 0007271;;;;;3q26.1-q26.2;3
VEGFA;HS053348;0.0208;246475;25;0;61279;12;454;7422;0009986, 0005615, 0016020, 0031093, 0005578, 0042056, 0005125, 0050840, 0001968, 0008083, 0008201, 0046982, 0042803, 0032147, 0002575, 0048593, 0048739, 0060948, 0048469, 0002042, 0071679, 0060982, 0003169, 0071542, 0035767, 0030855, 0042462, 0040007, 0001701, 0050930, 0001822, 0007595, 0030324, 0036303, 0030225, 0060749, 0007498, 0030224, 0043066, 0043154, 0000122, 0003151, 0001541, 0001569, 0030168, 0002576, 0048842, 0090190, 0051781, 0090050, 0038091, 0032793, 0038033, 0001938, 0051894, 1901727, 0002687, 0043406, 0060754, 0002053, 0002052, 1900745, 0033138, 1900086, 0031954, 0031334, 0090037, 0002092, 1902336, 0045944, 0061419, 0030949, 0043117, 0031077, 0060319, 0008360, 0043129, 0035148, 0001570;05200, 05212, 04066, 04060, 05219, 05323, 04510, 05211, 04370, 04015, 04151, 05206, 05205, 04150, 04014;;;;6p12;6
ENG;HS043051;0.0202;5360;3;0;1584;3;454;2022;0009986, 0005737, 0072563, 0009897, 0005615, 0005634, 0070022, 0048185, 0005534, 0005539, 0005072, 0005024, 0004888, 0034713, 0005114, 0048844, 0030509, 0007155, 0060326, 0003273, 0022009, 0001300, 0070483, 0022617, 0001947, 0030336, 0001937, 0051001, 0060394, 0031953, 0000122, 0030512, 0001569, 0030513, 0010862, 0003084, 0045944, 0030155, 0042127, 0017015, 0048745, 0007179, 0048845, 0042060;;;;;9q34.11;9
ADAMTS13;HS040288;0.0201;6639;4;0;1609;3;454;11093;0009986, 0005615, 0005578, 0005509, 0005178, 0004222, 0008237, 0008270, 0007160, 0009100, 0007229, 0043171, 0030168, 0016485, 0006508;;;;;9q34;9
STK39;HS045244;0.0196;969;4;0;260;2;454;27347;0016324, 0016323, 0005737, 0005856, 0005634, 0005524, 0004702, 0043268, 0050727, 0006950;;;;;2q24.3;2
SLC4A7;HS056549;0.0195;737;7;0;270;2;454;9497;0016324, 0016323, 0016021, 0005886, 0032420, 0005452, 0008510, 0060117, 0021747, 0061299, 0046666;;;;;3p22;3
KRIT1;HS055711;0.0191;1163;8;0;292;2;454;889;0005911, 0005737, 0005874, 0005886, 0008017, 0005546, 0005083, 0001525, 0045454, 0016525, 2000352, 0010596, 0001937, 0032092, 2000114, 0007264;04015;;;;7q21.2;7
ATP2B3;HS048514;0.0190;519;2;0;302;2;454;492;0016021, 0005886, 0005524, 0005388, 0046872, 0007596, 0008219;04970, 04261, 04020, 04972;;;;Xq28;X
KCNJ5;HS047123;0.0177;1170;4;0;404;2;454;3762;0008076, 0015467, 0007268;04723, 04713, 04728, 04726, 04915, 05032;;;;11q24;11
KCNN4;HS047151;0.0171;1864;8;0;466;2;454;3783;0008076, 0015269, 0016286, 0006816, 0006884, 0006952, 0045332, 0050714, 0050862, 0046541, 0030322, 0007268;04970, 04974, 04911;;;;19q13.2;19
PLAT;HS049391;0.0170;57643;19;0;18587;6;454;5327;0045177, 0009986, 0005737, 0005576, 0005615, 0030141, 0045202, 0004252, 0007596, 0006464, 0042730, 0045861, 0031639, 0048008, 0060279, 0006508, 0048167, 0051591, 0051384, 0001666, 0043434, 0014909, 0035249;05202, 04610;;;;8p12;8
F2;HS043196;0.0169;143254;26;0;61397;11;454;2147;0005788, 0005615, 0005796, 0005886, 0005509, 0008083, 0004252, 0070053, 0006953, 0007597, 0007166, 0051480, 0042730, 0050900, 0048712, 0051918, 0010544, 0045861, 0017187, 0030168, 0030307, 0008284, 0032967, 0014068, 1900738, 0001934, 2000379, 0051281, 0043687, 0006508, 0008360, 0010468;04610, 04810, 04080;;;;11p11;11
CES2;HS055653;0.0164;1316;3;0;540;2;454;8824;0005783, 0005788, 0004091, 0047374, 0009056;00983;;;;16q22.1;16
CACNA1G;HS055733;0.0159;1571;2;0;604;2;454;8913;0005891, 0008332, 0007411, 0070509, 0060371, 0002027, 0042391, 0010045, 0007268;04020, 04010, 04930, 04713;;;;17q22;17
CFH;HS046155;0.0156;11127;11;0;3184;3;454;3075;0005615, 0043395, 0008201, 0006956, 0006957, 0045087, 0030449;05150, 04610;;;;1q32;1
NPY;HS048463;0.0155;65565;28;0;13753;5;454;4852;0005623, 0005615, 0005246, 0004930, 0005184, 0008343, 0008015, 0006816, 0008283, 0006928, 0021954, 0021987, 0007586, 0007187, 0031175, 0007218, 0032100, 0008217, 0007268;04080, 05034, 04920;;;;7p15.1;7
CNR1;HS041138;0.0155;25731;11;0;7763;4;454;1268;0005887, 0004949, 0008144, 0007188, 0007568, 0007610, 0060135, 0007613, 0045759, 0045776, 0033602, 0031999, 0033004, 0051001, 0002866, 0043065, 0045777, 0031622, 0010976, 0060259, 0050796, 0060405, 0032228, 0051966, 0042220, 0045471, 0032496, 0043278, 0035094, 0007584, 0006950, 0019233, 0007283;04723, 04080, 04015;;;;6q14-q15;6
No mapping: HS038164;HS038164;0.0142;37;1;0;18;1;454;;;;;;;null;null
KCNN1;HS047147;0.0142;41;1;0;18;1;454;3780;0008076, 0015269, 0016286, 0007268;04911;;;;19p13.1;19
TNNI3;HS053084;0.0141;16239;17;0;3985;3;454;7137;0005829, 0005861, 0003779, 0019855, 0046872, 0060048, 0006874, 0030049, 0032780, 0006940, 0001980, 0001570, 0055010;05410, 05414, 04261, 04260;;;;19q13.4;19
KCNMA1;HS047143;0.0140;2685;17;0;942;2;454;3778;0016324, 0005901, 0005783, 0009897, 0016021, 0045211, 0043195, 0008076, 0003779, 0015269, 0060072, 0046872, 0005249, 0007628, 0042491, 0007596, 0048469, 0030007, 0060082, 0045475, 0045794, 0050885, 0043065, 0051260, 0019228, 0032344, 0042391, 0060087, 0051592, 0034465, 0001666, 0006970, 0046541, 0007605, 0060083, 0007268;04970, 04270, 04911, 04972;;;;10q22.3;10
HTR2A;HS046405;0.0139;24672;5;0;9244;4;454;3356;0030424, 0005901, 0016023, 0005829, 0043198, 0005887, 0071886, 0008144, 0051378, 0004993, 0007202, 0007568, 0008219, 0007613, 0043267, 0051967, 0014065, 0007208, 0008284, 0070374, 0043406, 0010513, 0045907, 0050795, 0014059, 0046883, 0051209, 0042493, 0006950, 0019233, 0030431, 0006939, 0007268, 0001659;04020, 04080, 04540, 04726;;;;13q14-q21;13
F5;HS043202;0.0137;11801;3;0;4232;3;454;2153;0005576, 0005615, 0005886, 0031093, 0005507, 0008015, 0007155, 0030168, 0002576;04610;;;;1q23;1
AGTR1;HS042788;0.0137;22949;8;0;9506;4;454;185;0005887, 0010698, 0001596, 0004945, 0019722, 0060326, 0051482, 0001822, 0034374, 0032270, 0010873, 0050729, 0010744, 0033864, 0032430, 2000379, 0002034, 0001558, 0042127, 0035813, 0019229, 0042312, 0002018, 0007266;04261, 04080, 04270, 04020, 04614;;;;3q24;3
NOTCH3;HS048465;0.0132;3398;2;0;1122;2;454;4854;0005829, 0005789, 0005576, 0000139, 0016021, 0005654, 0005886, 0005509, 0030900, 0072104, 0045665, 0048663, 0007220, 0007219, 0048661, 0006355, 0006367;05206, 04320, 04330;;;;19p13.2-p13.1;19
No mapping: HS045850;HS045850;0.0125;227;1;0;38;1;454;;;;;;;null;null
GSTZ1;HS045950;0.0117;2767;2;0;1574;2;454;2954;0005829, 0005739, 0004602, 0004364, 0016034, 1901687, 0006749, 0006559, 0006572, 0006805;00350, 01100;;;;14q24.3;14
PTDSS2;HS054413;0.0117;189;1;0;56;1;454;81490;0005789, 0016021, 0003882, 0006659;01100, 00564;;;;11p15.5;11
KCNN2;HS047148;0.0116;131;1;0;59;1;454;3781;0016021, 0005886, 0016286, 1901379, 0007268;04976, 04911, 04726;;;;5q22.3;5
SEPT2;HS048369;0.0115;159;3;0;61;1;454;4735;0015629, 0009986, 0060170, 0032154, 0000777, 0005737, 0000145, 0030496, 0005730, 0048471, 0031105, 0005819, 0045202, 0030234, 0005525, 0051301, 0042384, 0007067, 0031175, 0002036, 0032880, 0007224;05100;;;;2q37;2
SLC36A1;HS043135;0.0114;298;3;0;64;1;454;206358;0005783, 0016021, 0005765, 0005886, 0015187, 0015078, 0015180, 0015193, 0015293, 0006865, 0055085;04974;;;;5q33.1;5
No mapping: HS053338;HS053338;0.0114;149;1;0;64;1;454;;;;;;;null;null
WBP2NL;HS042515;0.0113;207;1;0;67;1;454;164684;0033011, 0050699, 0007343, 0035039, 0007126;;;;;22q13.2;22
CACNA1C;HS039105;0.0113;5012;4;0;1735;2;454;775;0002095, 0043198, 0043025, 0014069, 0005891, 0030018, 0046872, 0005245, 0007628, 0007411, 0060402, 0017156, 0035585, 0086064, 0006112, 0042593, 0030252, 0030073, 0008217, 0010881, 0050796, 0046620, 0019229, 0044281, 0060083, 0007268, 0008542;04728, 04260, 04270, 04720, 04010, 04020, 04911, 04724, 04930, 04912, 05412, 05010, 04713, 04261, 04726, 05410, 04725, 04727, 05031, 05414, 04723;;;;12p13.3;12
PIK3C2A;HS049356;0.0111;2954;2;0;1817;2;454;5286;0030136, 0005794, 0005634, 0005942, 0005886, 0031982, 0016303, 0035005, 0005524, 0035091, 0048268, 0006897, 0007173, 0006887, 0008286, 0048015, 0048008, 0044281, 0014829;01100, 04070, 00562;;;;11p15.5-p14;11
HP;HS046323;0.0109;13057;3;0;6451;3;454;3240;0071682, 0005576, 0005615, 0031838, 0016209, 0003824, 0030492, 0004252, 0006953, 0006879, 0006952, 0042742, 0008152, 2000296, 0051354, 0010942, 0006508, 0042542;;;;;16q22.2;16
CARD8;HS043595;0.0109;2954;4;0;1909;2;454;22900;0005737, 0072559, 0005634, 0008656, 0042803, 0043124, 0050718;04621;;;;19q13.33;19
GPR3;HS045341;0.0104;321;1;0;101;1;454;2827;0005887, 0004930, 0007189, 0040020;;;;;1p36.1-p35;1
SLC12A4;HS038967;0.0102;332;1;0;110;1;454;6560;0005887, 0005765, 0015379, 0006884, 0006813;;;;;16q22.1;16
TBXAS1;HS052907;0.0102;2689;2;0;2234;2;454;6916;0005789, 0016021, 0020037, 0005506, 0004497, 0016705, 0004796, 0019371, 0006805;00590, 01100;;;;7q34-q35;7
ARHGAP32;HS070302;0.0101;274;6;0;115;1;454;9743;0015629, 0005938, 0030054, 0005829, 0043197, 0005789, 0010008, 0000139, 0014069, 0045211, 0005096, 0035091, 0043547, 0051056, 0007264;;;;;11q24.3;11
NPS;HS038837;0.0101;6094;4;0;2280;2;454;594857;0005576, 0007218, 0045760, 0032230, 0051968, 0008542;;;;;10q26.2;10
CLIC4;HS044657;0.0100;625;1;0;118;1;454;25932;0015629, 0045177, 0009986, 0005911, 0005813, 0034707, 0030659, 0005829, 0005902, 0030496, 0005739, 0016363, 0048471, 0005886, 0005254, 0005247, 0001525, 0048754, 0071277, 0001886, 0035088, 0009566, 0030216, 0035264, 0030336, 0051493, 0061299, 0007035;;;;;1p36.11;1
NXN;HS052177;0.0100;257;1;0;119;1;454;64359;0005829, 0005634, 0047134, 0004791, 0072358, 0030154, 0031397, 0030178, 0016055;;;;;17p13.3;17
MMACHC;HS044683;0.0099;584;4;0;127;1;454;25974;0005829, 0005739, 0031419, 0009236;04977;;;;1p34.1;1
OXT;HS048604;0.0098;66628;9;0;23149;5;454;5020;0005576, 0005615, 0030141, 0043195, 0042756, 0042755, 0007204, 0007565, 0007625, 0007507, 0042538, 0060179, 0002125, 0042711, 0007613, 0045776, 0060455, 0035811, 0045777, 0045925, 0060450, 0010701, 0045778, 0060406, 0032308, 0035815, 0051965, 0050806, 0070474, 0002027, 0051930, 0014823, 0001975, 0051591, 0042220, 0051602, 0032355, 0045472, 0051384, 0043434, 0032570, 0034695, 0032526, 0009744, 0007165, 0030431, 0035176, 0042713;04080;;;;20p13;20
PTDSS1;HS056805;0.0095;485;1;0;149;1;454;9791;0005789, 0016021, 0016740, 0006659;00564, 01100;;;;8q22;8
HTR1B;HS046401;0.0092;7471;2;0;2799;2;454;3351;0005737, 0005887, 0008144, 0051378, 0004993, 0007198, 0046849, 0071312, 0035690, 0071502, 0042756, 0002031, 0030818, 0014063, 0032229, 0051967, 0007205, 0050795, 0014059, 0042220, 0045471, 0051385, 0007268, 0042310;04080, 04726;;;;6q13;6
ALG1;HS050635;0.0091;527;8;0;179;1;454;56052;0005789, 0016021, 0004578, 0000030, 0006488, 0009103, 0043687, 0018279;01100, 00510;;;;16p13.3;16
PROKR2;HS041238;0.0090;539;4;0;189;1;454;128674;0016021, 0005886, 0004983, 0007623;;;;;20p12.3;20
TNFRSF1B;HS053080;0.0089;24272;3;0;8804;3;454;7133;0005576, 0016021, 0045121, 0043025, 0005634, 0048471, 0005886, 0043196, 0005031, 0071363, 0071222, 0006955, 0006954, 0050728, 0051044, 0050779;05014, 04920, 04060, 04668;;;;1p36.22;1
ATP2B2;HS048507;0.0089;649;1;0;201;1;454;491;0016324, 0005929, 0005737, 0005783, 0016021, 0043025, 0005886, 0005524, 0005509, 0030899, 0005388, 0005516, 0046872, 0030165, 0060088, 0007596, 0021707, 0021702, 0046068, 0090102, 0051480, 0050910, 0007595, 0040011, 0007626, 0050885, 0030182, 0006996, 0045299, 0051928, 0008361, 0048167, 0007605, 0042428, 0050808;04020, 04972, 04970, 04261;;;;3p25.3;3
PMM2;HS049458;0.0087;644;1;0;218;1;454;5373;0005829, 0043025, 0004615, 0006488, 0009298, 0019307, 0043687, 0018279;00051, 00520, 01100;;;;16p13;16
BMP8B;HS052581;0.0086;487;2;0;223;1;454;656;0005615, 0051216, 0030154, 0040007, 0001503, 0001501;04390, 04350;;;;1p35-p32;1
TCHH;HS053017;0.0086;615;1;0;231;1;454;7062;0005813, 0005737, 0045111, 0005886, 0005509, 0031424;;;;;1q21.3;1
KCNJ13;HS047131;0.0085;713;1;0;232;1;454;3769;0008076, 0005242;04974;;;;2q37;2
ABRA;HS041522;0.0085;477;3;0;236;1;454;137735;0015629, 0005886, 0030017, 0003779, 0003713, 0035025, 0051091, 0045944, 0000060, 0006351;;;;;8q23.1;8
NFATC3;HS048401;0.0085;716;2;0;238;1;454;4775;0005829, 0005730, 0005654, 0005886, 0003682, 0003677, 0003700, 0045333, 0071285, 0038095, 0007507, 0006954, 0045087, 0055001, 0001569, 0045944, 0051145, 0006366;04010, 05166, 04660, 04662, 04310, 04360, 05161;;;;16q22.2;16
SDCBP2;HS045119;0.0084;484;2;0;249;1;454;27111;0005737, 0005886, 0042803, 0035556, 0046907, 0007399;;;;;20p13;20
ATP1A2;HS048396;0.0084;573;7;0;249;1;454;477;0005901, 0005737, 0043197, 0005768, 0005890, 0045202, 0030315, 0005524, 0046872, 0005391, 0008344, 0006754, 0015991, 0071260, 0040011, 0045822, 0045988, 0001504, 0051481, 0008217, 0086004, 0002087, 0006940, 0006942, 0002026, 0019229, 0035094, 0008542;04971, 04961, 04976, 04978, 04964, 04973, 04970, 04974, 04911, 04918, 04972, 04260, 04261, 04960;;;;1q23.2;1
TOX;HS056777;0.0083;638;1;0;260;1;454;9760;0005634, 0003677;;;;;8q12.1;8
VHL;HS053352;0.0083;13114;7;0;3435;2;454;7428;0005829, 0005783, 0016020, 0005739, 0005654, 0008134, 0004842, 0000902, 0043066, 0008285, 0061428, 0045597, 0045893, 0050821, 0006508;05200, 04120, 05211, 04066;;;;3p25.3;3
VWF;HS053368;0.0082;66107;14;0;17670;4;454;7450;0005783, 0009897, 0031012, 0005576, 0031093, 0005578, 0033093, 0051087, 0005518, 0001948, 0019865, 0002020, 0042803, 0007597, 0031589, 0001889, 0001890, 0030168, 0002576, 0051260;04151, 04512, 04610, 04510;;;;12p13.3;12
